timestamp,last_p0
2024-12-04 16:00:00 EST,0.9966776539517529
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
2024-12-04 16:00:00 EST,0.996677693995839
